bag_number,dial_movement,input_value,output_value
20,0.24889984448848645,-0.25265877959514416,-0.0037589351066577015
20,0.0,0.3063603195749761,0.5552601640634626
20,0.0,-0.04895253553390799,0.19994730895457846
20,0.16368373932897717,0.37681773659960893,0.7894013204170726
20,0.0,0.10166410423225603,0.5142476880497197
20,0.18930173693018415,0.289544646958382,0.8914299677060298
20,0.0,-0.31259672707087893,0.28928859367676885
20,0.0,-0.18377813232353324,0.41810718842411454
20,0.0,-0.12329394819931738,0.4785913725483304
20,0.0,-0.005800794117965302,0.5960845266296825
20,0.0,-0.027532975522469583,0.5743523452251782
20,-0.31517598552160175,0.3224661575824719,0.6091754928085179
20,0.0,-0.3268094680879574,-0.040100132861911386
20,0.0,0.35148591462965206,0.6381952498556981
20,0.0,0.38904629414340963,0.6757556293694557
20,0.0,-0.4244809644389024,-0.13777162921285635
20,0.0,-0.49060963037881766,-0.20390029515277164
21,0.0,-0.47218409380273074,-0.47218409380273074
21,0.0,0.16594463826235428,0.16594463826235428
21,0.0,-0.2797673088862048,-0.2797673088862048
21,0.28130526522830135,0.0764201812930485,0.35772544652134985
21,0.0,0.2953661356054246,0.5766714008337259
21,-0.13391969132934145,-0.16818608134149626,-0.020800507442536365
21,0.0,-0.2543225072909132,-0.10693693339195331
21,0.0,0.22540858714057488,0.3727941610395348
21,0.0,-0.024102206700429618,0.12328336719853028
21,0.0,-0.3507898539506994,-0.2034042800517395
21,0.0,-0.41255488253031136,-0.26516930863135146
21,0.0,0.23716750113942064,0.38455307503838054
21,0.0,0.36041233487892477,0.5077979087778847
21,-0.4338897414267805,0.3903620782835129,0.10385791075569228
22,-0.274342587721522,-0.0009906920101652172,-0.2753332797316872
22,0.0,-0.30117419963442116,-0.5755167873559431
22,0.0,0.4295115137269889,0.15516892600546695
22,0.0,-0.30035498661881255,-0.5746975743403345
22,0.0,0.06158670407514344,-0.21275588364637854
22,0.0,0.0973456235768031,-0.17699696414471888
22,0.0,0.3584434272995116,0.08410083957798964
22,0.0,-0.033333460314390106,-0.3076760480359121
22,0.0,0.3298912811609488,0.05554869343942681
22,0.0,0.02389656422690467,-0.2504460234946173
22,0.2182212650931682,0.45633465942261886,0.4002133367942651
22,0.0,0.21660783373226866,0.16048651110391488
23,0.0,0.4782481140195477,0.4782481140195477
23,0.0,-0.08036692405205292,-0.08036692405205292
23,0.0,0.4876708696600728,0.4876708696600728
23,-0.3755714017656506,-0.08456141670686512,-0.46013281847251575
23,0.0,-0.3173313486091912,-0.6929027503748418
23,0.0,0.28208106043741,-0.09349034132824063
23,0.0,-0.22828099764684118,-0.6038523994124918
23,0.26217166306038764,0.0657547308350559,-0.04764500787020709
23,0.0,0.14601507989132667,0.032615341186063684
23,0.01683493676403469,-0.30032274184699015,-0.39688754378821844
23,0.0,-0.46559306432197545,-0.5621578662632037
23,0.0,0.48703334355995753,0.39046854161872924
23,0.0,0.31739014307790636,0.22082534113667807
23,0.0,-0.37629474504052296,-0.47285954698175126
23,0.0,0.3479694301231584,0.2514046281819301
24,0.0,-0.30313688523947346,-0.30313688523947346
24,0.0,-0.20431275300230078,-0.20431275300230078
24,0.0,0.09555485484099935,0.09555485484099935
24,0.0,-0.144242335768607,-0.144242335768607
24,0.24758617522508564,0.23623381594745452,0.48381999117254015
24,0.0,0.09236286934399363,0.33994904456907926
24,0.0,-0.29297134743201036,-0.04538517220692473
24,0.0,0.11010950988397561,0.35769568510906125
24,0.0,-0.48594091485108815,-0.2383547396260025
24,0.0,-0.38825218469695577,-0.14066600947187013
24,0.49168471833388805,-0.33879218289334834,0.40047871066562535
24,0.0,-0.1463222879805861,0.5929486055783876
24,0.0,-0.48809026165898217,0.2511806318999915
24,0.0,0.42990752366367835,1.169178417222652
24,0.4125459074536547,-0.26049104452773864,0.8913257564848898
24,0.0,-0.2293614495549432,0.9224553514576852
25,0.0,-0.06093178948763622,-0.06093178948763622
25,0.0,0.49529980338786106,0.49529980338786106
25,0.0,0.3584353255541872,0.3584353255541872
25,0.0,0.12090889841995134,0.12090889841995134
25,0.0,-0.30608205213174533,-0.30608205213174533
25,0.0,0.18791452138903397,0.18791452138903397
25,0.0,0.2589990022820635,0.2589990022820635
25,0.15798239423907667,-0.4246112613056523,-0.2666288670665756
25,0.0,-0.12051348329784295,0.037468910941233724
25,0.0,-0.17315220245419116,-0.015169808215114489
25,0.0,0.07043132261146667,0.22841371685054335
25,0.0,0.153053218368288,0.3110356126073647
26,0.0,-0.24769691234225422,-0.24769691234225422
26,0.0,0.32361385532163045,0.32361385532163045
26,-0.1290063881709631,0.14420051800327494,0.015194129832311831
26,0.0,-0.2877739301178407,-0.4167803182888038
26,0.0,-0.3699295065449165,-0.4989358947158796
26,0.0,-0.374568671346847,-0.5035750595178101
26,0.0,0.40907196284930514,0.28006557467834203
26,0.0,-0.09660846240394172,-0.22561485057490482
26,0.0,0.3203077943609558,0.1913014061899927
26,0.0,0.39536209275977685,0.26635570458881375
27,0.0,0.2526475197183664,0.2526475197183664
27,-0.3196639134543172,-0.0043777275521484915,-0.3240416410064657
27,0.0,0.3437843494440268,0.024120435989709588
27,0.0641320600178602,-0.4961791242008431,-0.7517109776373001
27,0.2666606823802343,0.16595740698821082,0.17708623593198813
27,0.0,0.26738591731555017,0.2785147462593275
27,0.0,-0.1733437628077299,-0.16221493386395258
27,0.0,0.3565716909439779,0.3677005198877552
27,0.0,-0.4998099983926565,-0.4886811694488792
27,0.3095196470699202,0.1321202114386374,0.4527686874523349
27,0.0,-0.19897601901938444,0.12167245699431306
28,0.0,0.21298954092535538,0.21298954092535538
28,0.0,0.20936969551240403,0.20936969551240403
28,0.0,0.18228289313801438,0.18228289313801438
28,0.0,0.3424240543403356,0.3424240543403356
28,0.38617492991230107,0.07731858524482671,0.4634935151571278
28,0.0,0.016043479840205266,0.40221840975250633
28,0.0,0.01690813360740162,0.4030830635197027
28,0.0,0.38898065801934645,0.7751555879316475
28,0.0,-0.1332488665723719,0.2529260633399292
28,0.0,0.34191585981040484,0.7280907897227059
28,0.0,0.004889563758179283,0.39106449367048035
28,0.0,-0.41466104923067326,-0.028486119318372194
28,0.0,-0.05101801268740369,0.3351569172248974
28,0.15825307829131074,-0.20880360235412698,0.33562440584948483
28,0.0,0.02788504466384023,0.572313052867452
28,0.0,0.3533098553353946,0.8977378635390064
28,0.0,-0.3205444727795427,0.22388353542406914
28,0.0,-0.024775375707976388,0.5196526324956354
28,0.0,0.0825022517351911,0.6269302599388029
29,0.0,-0.14527181660969068,-0.14527181660969068
29,0.0,-0.04350037284605124,-0.04350037284605124
29,0.0,0.09930705720113098,0.09930705720113098
29,0.0,-0.47171402564942266,-0.47171402564942266
29,0.0,-0.16018884510282538,-0.16018884510282538
29,0.0,-0.4997783002897018,-0.4997783002897018
29,0.0,-0.01746237799832706,-0.01746237799832706
29,0.0,0.10800066508044026,0.10800066508044026
29,-0.11379570433972497,-0.4070095399343324,-0.5208052442740574
29,0.0,-0.2579055978552033,-0.37170130219492825
29,0.0,0.3039918210590137,0.1901961167192887
29,0.0,0.34028155984959774,0.22648585550987277
29,0.0,-0.11226674572963535,-0.22606245006936032
29,0.0,0.31422373054122676,0.2004280262015018
29,0.0,-0.22285974696785726,-0.33665545130758223
29,0.0,0.2061082223134817,0.09231251797375672
30,0.0,-0.4539625286485278,-0.4539625286485278
30,0.0,0.46421155172160555,0.46421155172160555
30,-0.3375565572916447,0.02267689940791595,-0.31487965788372874
30,0.0,0.24214464106086087,-0.09541191623078382
30,0.0,0.03129483372417252,-0.30626172356747217
30,0.0,0.31968690266997224,-0.01786965462167245
30,0.0,0.06461617908772588,-0.2729403782039188
30,0.0,-0.37724312161280404,-0.7147996789044487
30,-0.3941110915846453,0.1419065646558053,-0.5897610842204847
30,0.0,-0.3272593305630157,-1.0589269794393057
30,0.0,0.32365413501662754,-0.40801351385966245
30,0.0,0.1810616004728154,-0.5506060484034746
30,0.0,0.43980863814310767,-0.2918590107331823
30,0.0,0.12908078954151048,-0.6025868593347795
30,0.26979022636641437,-0.27483690254522897,-0.7367143250551046
30,0.18137446183403516,0.057137545825283076,-0.2233654148505574
30,0.0,0.27177227695989703,-0.008730683715943433
30,0.0,0.21188829752507632,-0.06861466315076414
30,0.0,-0.1577032939985149,-0.43820625467435537
30,0.0,0.15535115060380422,-0.12515181007203624
31,0.0,-0.42194676498542993,-0.42194676498542993
31,0.0,-0.11668060345216802,-0.11668060345216802
31,0.0,-0.33513628247351335,-0.33513628247351335
31,0.0,-0.11999210336674349,-0.11999210336674349
31,0.0,-0.4869923266251147,-0.4869923266251147
31,0.0,0.32776291983114536,0.32776291983114536
31,-0.209171166359312,-0.003756689658732104,-0.2129278560180441
31,0.0,-0.06408193443772126,-0.27325310079703324
31,0.0,0.10179471563645126,-0.10737645072286073
31,0.1832660124725859,0.35002820425490044,0.32412305036817435
31,0.0,-0.2087392751756123,-0.2346444290623384
31,0.0,-0.2324830275947205,-0.2583881814814466
31,0.0,-0.45050579228783827,-0.47641094617456436
31,0.0,-0.23360090626670915,-0.25950606015343525
31,0.06266165575305815,-0.4337881517952371,-0.39703164992890505
31,0.0,-0.4584415128261127,-0.4216850109597806
32,-0.42574227793457864,0.06874358956911264,-0.356998688365466
32,0.0,0.018685542746079253,-0.4070567351884994
32,-0.40516920927603217,0.11312467795421433,-0.7177868092563965
32,0.0,0.3776434630874401,-0.4532680241231707
32,0.0,0.004204844944553865,-0.826706642266057
32,0.0,-0.12085232130013146,-0.9517638085107423
32,0.0,-0.24342729741957225,-1.074338784630183
32,0.3418772404125445,-0.19315335754507523,-0.6821876043431415
32,0.0,0.06080705335903425,-0.42822719343903204
32,0.0,0.295372341166364,-0.19366190563170227
32,-0.3867801141687195,-0.05887897006796039,-0.9346933310347462
32,0.0,-0.4592376726913856,-1.3350520336581715
33,-0.40934776657504124,-0.47981354699028067,-0.8891613135653219
33,0.0,-0.26367933645848896,-0.6730271030335302
33,0.0,0.3705533043101933,-0.03879446226484795
33,0.0,-0.14989500018871282,-0.5592427667637541
33,0.0,0.4324794930587861,0.02313172648374484
33,0.0,0.4294170006228567,0.020069234047815465
33,-0.20374404496065712,0.3001925768935053,-0.31289923464219305
33,0.0,-0.10389455077518428,-0.7169863623108826
33,0.0,0.3582685034359774,-0.254823308099721
33,0.0,-0.042895663071180645,-0.655987474606879
33,0.0,-0.3738278049143722,-0.9869196164500705
33,0.0,0.3519583689191783,-0.26113344261652005
33,0.0,0.31624670442189584,-0.2968451071138025
33,0.0,-0.36443455954769566,-0.977526371083394
33,0.0,0.36652651697845784,-0.24656529455724052
33,0.2691824905147556,0.018963053103751237,-0.3249462679171915
34,0.0,-0.21429450730931376,-0.21429450730931376
34,0.0,0.2678388019758179,0.2678388019758179
34,0.0,-0.4824020235226951,-0.4824020235226951
34,0.0,-0.3701790184384164,-0.3701790184384164
34,-0.1341299137482933,-0.24074309347047107,-0.3748730072187644
34,0.0,0.370091964631436,0.2359620508831427
34,0.0,-0.17750162365340716,-0.31163153740170046
34,0.0,-0.016474458799183855,-0.15060437254747716
34,0.0,-0.39295547995526126,-0.5270853937035546
34,0.0,0.06667828601966863,-0.06745162772862467
34,0.0,-0.4040054660566166,-0.5381353798049099
34,0.0,-0.3583976621768765,-0.4925275759251698
34,0.0,0.3009723951910761,0.1668424814427828
34,0.0,-0.25608971375738865,-0.39021962750568195
35,0.1018248802352767,-0.10139387128289434,0.00043100895238235015
35,-0.44718327625620047,-0.3809141587602378,-0.7262725547811616
35,0.0,0.31793344414825486,-0.027424951872668912
35,0.0,-0.15447751443892654,-0.4998359104598503
35,0.0,0.19176261605645795,-0.15359577996446583
35,0.0,0.48846590937456724,0.14310751335364347
35,0.0,0.20176173544478504,-0.14359666057613873
35,-0.3286427475930266,0.4066857311312557,-0.26731541248269464
35,0.0,-0.48664505136551195,-1.1606461949794622
35,0.0,0.10371746985342012,-0.5702836737605302
35,0.0,-0.4026773078118159,-1.0766784514257663
35,0.0,0.3725046308244404,-0.30149651278950995
35,0.0,0.4602477530312853,-0.21375339058266507
35,0.0,-0.46584642246431707,-1.1398475660782674
35,0.0,-0.36673864963109193,-1.0407397932450424
35,0.0,0.3327610351493956,-0.34124010846455477
35,0.0,0.18688642698961677,-0.4871147166243336
35,0.0,0.4816577765860093,-0.19234336702794108
36,0.0,-0.41778584072717473,-0.41778584072717473
36,0.0,0.13637787544494173,0.13637787544494173
36,0.2838147042162945,0.34122114836711037,0.6250358525834049
36,0.0,-0.2132163740880687,0.0705983301282258
36,0.046834797112740634,0.021330778640210823,0.35198027996924597
36,0.0,0.4061192749231478,0.736768776252183
36,0.0,0.2029596852457668,0.5336091865748019
36,-0.33502388842487973,-0.2932776720415332,-0.2976520591373778
36,0.0,0.4664926749985038,0.4621182879026592
36,0.0,-0.1579249560376197,-0.16229934313346428
37,0.0,-0.4384014551026072,-0.4384014551026072
37,0.0,0.04525345446924067,0.04525345446924067
37,0.0,-0.2777825079502714,-0.2777825079502714
37,0.0,0.20224748601306952,0.20224748601306952
37,0.0,0.3178183296912478,0.3178183296912478
37,0.0,-0.2537505560794735,-0.2537505560794735
37,0.0,0.35989457126944446,0.35989457126944446
37,0.0,-0.3225865294685486,-0.3225865294685486
37,-0.23980502337732135,-0.01992773083749033,-0.2597327542148117
37,0.0,-0.36871738880121396,-0.6085224121785353
37,0.0,-0.19248329278293674,-0.4322883161602581
37,-0.23113582797780996,-0.1258731120621751,-0.5968139634173064
37,0.0,0.1952669150405878,-0.2756739363145435
37,0.0,-0.18314988079882832,-0.6540907321539596
